model,domain,gamma,prompt_index,cluster_id,trial_index,trial_seed,acceptance_rate_pos2plus,mean_accepted_prefix,mean_accepted_beyond_first,emitted_tokens_per_round,rounds_per_100_tokens,verification_rounds,position_1_survival,decode_seconds
H1,WikiText-103 test OOD,2,107,52,2,10307062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12011314099981973
H1,WikiText-103 test OOD,2,107,52,3,10407062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.1199658890000137
H1,WikiText-103 test OOD,2,108,52,0,10108062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.1203227389996755
H1,WikiText-103 test OOD,2,108,52,1,10208062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1109616610001467
H1,WikiText-103 test OOD,2,108,52,2,10308062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10080714200012153
H1,WikiText-103 test OOD,2,108,52,3,10408062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10928202600007353
H1,WikiText-103 test OOD,2,109,52,0,10109062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11145716900045954
H1,WikiText-103 test OOD,2,109,52,1,10209062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12050764499963407
H1,WikiText-103 test OOD,2,109,52,2,10309062,0.8333333333333334,1.75,0.8333333333333334,2.6666666666666665,37.5,12.0,0.9166666666666666,0.11106386600022233
H1,WikiText-103 test OOD,2,109,52,3,10409062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11174323200066283
H1,WikiText-103 test OOD,2,110,53,0,10110062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10217440099950181
H1,WikiText-103 test OOD,2,110,53,1,10210062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11166864999995596
H1,WikiText-103 test OOD,2,110,53,2,10310062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10131085600005463
H1,WikiText-103 test OOD,2,110,53,3,10410062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.1012779259999661
H1,WikiText-103 test OOD,2,111,53,0,10111062,0.2857142857142857,1.2857142857142858,0.2857142857142857,2.2857142857142856,43.75,14.0,1.0,0.12991685599990888
H1,WikiText-103 test OOD,2,111,53,1,10211062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10230683000008867
H1,WikiText-103 test OOD,2,111,53,2,10311062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.1264612129998568
H1,WikiText-103 test OOD,2,111,53,3,10411062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10365519800052425
H1,WikiText-103 test OOD,2,112,54,0,10112062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11128538299999491
H1,WikiText-103 test OOD,2,112,54,1,10212062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11950185700061411
H1,WikiText-103 test OOD,2,112,54,2,10312062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11860269699991477
H1,WikiText-103 test OOD,2,112,54,3,10412062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10989300300025207
H1,WikiText-103 test OOD,2,113,54,0,10113062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.1191731160006384
H1,WikiText-103 test OOD,2,113,54,1,10213062,0.6153846153846154,1.5384615384615385,0.6153846153846154,2.4615384615384617,40.625,13.0,0.9230769230769231,0.11970388400004595
H1,WikiText-103 test OOD,2,113,54,2,10313062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10829184199974407
H1,WikiText-103 test OOD,2,113,54,3,10413062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10848668000016914
H1,WikiText-103 test OOD,2,114,55,0,10114062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.11908502299957036
H1,WikiText-103 test OOD,2,114,55,1,10214062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10937675199966179
H1,WikiText-103 test OOD,2,114,55,2,10314062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.1184270359999573
H1,WikiText-103 test OOD,2,114,55,3,10414062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10864286000014545
H1,WikiText-103 test OOD,2,115,55,0,10115062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10092902699943807
H1,WikiText-103 test OOD,2,115,55,1,10215062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10992027799966309
H1,WikiText-103 test OOD,2,115,55,2,10315062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10000925399981497
H1,WikiText-103 test OOD,2,115,55,3,10415062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11707484099952126
H1,WikiText-103 test OOD,2,116,56,0,10116062,0.8181818181818182,1.6666666666666667,0.75,2.6666666666666665,37.5,12.0,0.9166666666666666,0.10855686900049477
H1,WikiText-103 test OOD,2,116,56,1,10216062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.11924743499912438
H1,WikiText-103 test OOD,2,116,56,2,10316062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1087768170000345
H1,WikiText-103 test OOD,2,116,56,3,10416062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10861217099954956
H1,WikiText-103 test OOD,2,117,56,0,10117062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10030366299997695
H1,WikiText-103 test OOD,2,117,56,1,10217062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11714223100079835
H1,WikiText-103 test OOD,2,117,56,2,10317062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10785614199994598
H1,WikiText-103 test OOD,2,117,56,3,10417062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.1193190459998732
H1,WikiText-103 test OOD,2,118,57,0,10118062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10817991600015375
H1,WikiText-103 test OOD,2,118,57,1,10218062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10937611700046546
H1,WikiText-103 test OOD,2,118,57,2,10318062,0.9090909090909091,1.75,0.8333333333333334,2.6666666666666665,37.5,12.0,0.9166666666666666,0.11161208000066836
H1,WikiText-103 test OOD,2,118,57,3,10418062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11076029700052459
H1,WikiText-103 test OOD,2,119,58,0,10119062,0.5384615384615384,1.4615384615384615,0.5384615384615384,2.4615384615384617,40.625,13.0,0.9230769230769231,0.12365644100009376
H1,WikiText-103 test OOD,2,119,58,1,10219062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1079022209996765
H1,WikiText-103 test OOD,2,119,58,2,10319062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10900690899961774
H1,WikiText-103 test OOD,2,119,58,3,10419062,0.75,1.6666666666666667,0.75,2.6666666666666665,37.5,12.0,0.9166666666666666,0.10919970400027523
H1,WikiText-103 test OOD,2,120,58,0,10120062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.1007678220003072
H1,WikiText-103 test OOD,2,120,58,1,10220062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10950980300003721
H1,WikiText-103 test OOD,2,120,58,2,10320062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10082640199925663
H1,WikiText-103 test OOD,2,120,58,3,10420062,0.6666666666666666,1.5384615384615385,0.6153846153846154,2.4615384615384617,40.625,13.0,0.9230769230769231,0.11809889599953749
H1,WikiText-103 test OOD,2,121,59,0,10121062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11728718599988497
H1,WikiText-103 test OOD,2,121,59,1,10221062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10885044699989521
H1,WikiText-103 test OOD,2,121,59,2,10321062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11748921199978213
H1,WikiText-103 test OOD,2,121,59,3,10421062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10867924800004403
H1,WikiText-103 test OOD,2,122,59,0,10122062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10902883200014912
H1,WikiText-103 test OOD,2,122,59,1,10222062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11796953000066424
H1,WikiText-103 test OOD,2,122,59,2,10322062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10711905300013314
H1,WikiText-103 test OOD,2,122,59,3,10422062,0.6153846153846154,1.5384615384615385,0.6153846153846154,2.4615384615384617,40.625,13.0,0.9230769230769231,0.11762814900066587
H1,WikiText-103 test OOD,2,123,60,0,10123062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11155464300009044
H1,WikiText-103 test OOD,2,123,60,1,10223062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10171408000041993
H1,WikiText-103 test OOD,2,123,60,2,10323062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11000540499935596
H1,WikiText-103 test OOD,2,123,60,3,10423062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.12259918000017933
H1,WikiText-103 test OOD,2,124,60,0,10124062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12120048900032998
H1,WikiText-103 test OOD,2,124,60,1,10224062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10989102399980766
H1,WikiText-103 test OOD,2,124,60,2,10324062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10081414399974165
H1,WikiText-103 test OOD,2,124,60,3,10424062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11670050199973048
H1,WikiText-103 test OOD,2,125,60,0,10125062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.0991585040001155
H1,WikiText-103 test OOD,2,125,60,1,10225062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11009708599976875
H1,WikiText-103 test OOD,2,125,60,2,10325062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11014117600007012
H1,WikiText-103 test OOD,2,125,60,3,10425062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1097136660000615
H1,WikiText-103 test OOD,2,126,61,0,10126062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.1008599939996202
H1,WikiText-103 test OOD,2,126,61,1,10226062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1090508420002152
H1,WikiText-103 test OOD,2,126,61,2,10326062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.09984212100061995
H1,WikiText-103 test OOD,2,126,61,3,10426062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.1174112349999632
H1,WikiText-103 test OOD,2,127,61,0,10127062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.11946812099995441
H1,WikiText-103 test OOD,2,127,61,1,10227062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10907393700017565
H1,WikiText-103 test OOD,2,127,61,2,10327062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11019102399950498
H1,WikiText-103 test OOD,2,127,61,3,10427062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11426374100028625
H1,WikiText-103 test OOD,4,0,0,0,10000082,0.36666666666666664,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11217210900031205
H1,WikiText-103 test OOD,4,0,0,1,10100082,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11186698199981038
H1,WikiText-103 test OOD,4,0,0,2,10200082,0.8571428571428571,3.5714285714285716,2.5714285714285716,4.571428571428571,21.875,7.0,1.0,0.07296967100046459
H1,WikiText-103 test OOD,4,0,0,3,10300082,0.4642857142857143,2.3,1.3,3.2,31.25,10.0,1.0,0.10114366400011932
H1,WikiText-103 test OOD,4,1,0,0,10001082,0.56,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09296140799960995
H1,WikiText-103 test OOD,4,1,0,1,10101082,0.48148148148148145,2.3,1.3,3.2,31.25,10.0,1.0,0.10220201399988582
H1,WikiText-103 test OOD,4,1,0,2,10201082,0.625,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09215252800004237
H1,WikiText-103 test OOD,4,1,0,3,10301082,0.95,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.07169977199919231
H1,WikiText-103 test OOD,4,2,0,0,10002082,0.23529411764705882,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.12009616399973311
H1,WikiText-103 test OOD,4,2,0,1,10102082,0.43333333333333335,2.3,1.3,3.2,31.25,10.0,1.0,0.1025885790004395
H1,WikiText-103 test OOD,4,2,0,2,10202082,0.36666666666666664,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11075494799933949
H1,WikiText-103 test OOD,4,2,0,3,10302082,0.6,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09174501200050145
H1,WikiText-103 test OOD,4,3,1,0,10003082,0.4642857142857143,2.3,1.3,3.2,31.25,10.0,1.0,0.10146588099996734
H1,WikiText-103 test OOD,4,3,1,1,10103082,0.48148148148148145,2.3,1.3,3.2,31.25,10.0,1.0,0.10096667400011938
H1,WikiText-103 test OOD,4,3,1,2,10203082,0.4482758620689655,2.3,1.3,3.2,31.25,10.0,1.0,0.10311494799952925
H1,WikiText-103 test OOD,4,3,1,3,10303082,0.4642857142857143,2.3,1.3,3.2,31.25,10.0,1.0,0.10076951399969403
H1,WikiText-103 test OOD,4,4,1,0,10004082,0.4,2.2,1.2,3.2,31.25,10.0,1.0,0.10218219299986231
H1,WikiText-103 test OOD,4,4,1,1,10104082,0.5555555555555556,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09208670600037294
H1,WikiText-103 test OOD,4,4,1,2,10204082,0.9047619047619048,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.07431298600022274
H1,WikiText-103 test OOD,4,4,1,3,10304082,0.5384615384615384,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09520297200015193
H1,WikiText-103 test OOD,4,5,2,0,10005082,0.5555555555555556,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09437354500005313
H1,WikiText-103 test OOD,4,5,2,1,10105082,0.4482758620689655,2.3,1.3,3.2,31.25,10.0,1.0,0.10444531599932816
H1,WikiText-103 test OOD,4,5,2,2,10205082,0.5185185185185185,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09715497199977108
H1,WikiText-103 test OOD,4,5,2,3,10305082,0.5185185185185185,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09577486300076998
H1,WikiText-103 test OOD,4,6,2,0,10006082,0.5384615384615384,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09335152499988908
H1,WikiText-103 test OOD,4,6,2,1,10106082,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11295873200015194
H1,WikiText-103 test OOD,4,6,2,2,10206082,0.41379310344827586,2.2,1.2,3.2,31.25,10.0,1.0,0.10397817300054157
H1,WikiText-103 test OOD,4,6,2,3,10306082,0.2647058823529412,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.12335673500001576
H1,WikiText-103 test OOD,4,7,3,0,10007082,0.6521739130434783,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09185792399966886
H1,WikiText-103 test OOD,4,7,3,1,10107082,0.7272727272727273,3.0,2.0,4.0,25.0,8.0,1.0,0.08356144099980156
H1,WikiText-103 test OOD,4,7,3,2,10207082,0.8095238095238095,3.125,2.125,4.0,25.0,8.0,1.0,0.08310738999989553
H1,WikiText-103 test OOD,4,7,3,3,10307082,0.34375,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.1149783060000118
H1,WikiText-103 test OOD,4,8,3,0,10008082,0.6,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09529428800033202
H1,WikiText-103 test OOD,4,8,3,1,10108082,0.48148148148148145,2.3,1.3,3.2,31.25,10.0,1.0,0.10588763200030371
H1,WikiText-103 test OOD,4,8,3,2,10208082,0.6666666666666666,3.0,2.0,4.0,25.0,8.0,1.0,0.08582232099979592
H1,WikiText-103 test OOD,4,8,3,3,10308082,0.2727272727272727,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.12297251099971618
H1,WikiText-103 test OOD,4,9,4,0,10009082,0.4642857142857143,2.3,1.3,3.2,31.25,10.0,1.0,0.10392621599930862
H1,WikiText-103 test OOD,4,9,4,1,10109082,0.6956521739130435,3.0,2.0,4.0,25.0,8.0,1.0,0.08499139600007766
H1,WikiText-103 test OOD,4,9,4,2,10209082,0.7391304347826086,3.125,2.125,4.0,25.0,8.0,1.0,0.08606475400029012
H1,WikiText-103 test OOD,4,9,4,3,10309082,0.7391304347826086,3.125,2.125,4.0,25.0,8.0,1.0,0.08344046500042168
H1,WikiText-103 test OOD,4,10,4,0,10010082,0.2647058823529412,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.12332823500037193
H1,WikiText-103 test OOD,4,10,4,1,10110082,0.4642857142857143,2.3,1.3,3.2,31.25,10.0,1.0,0.10419725900010235
H1,WikiText-103 test OOD,4,10,4,2,10210082,0.6666666666666666,3.0,2.0,4.0,25.0,8.0,1.0,0.08583663599983993
H1,WikiText-103 test OOD,4,10,4,3,10310082,0.56,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09547865499916952
H1,WikiText-103 test OOD,4,11,5,0,10011082,0.19444444444444445,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.1337573920000068
H1,WikiText-103 test OOD,4,11,5,1,10111082,0.5384615384615384,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.0960923870006809
H1,WikiText-103 test OOD,4,11,5,2,10211082,0.4642857142857143,2.3,1.3,3.2,31.25,10.0,1.0,0.1052401370006919
H1,WikiText-103 test OOD,4,11,5,3,10311082,0.48148148148148145,2.3,1.3,3.2,31.25,10.0,1.0,0.10314503599965974
H1,WikiText-103 test OOD,4,12,5,0,10012082,0.625,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09222727299948019
H1,WikiText-103 test OOD,4,12,5,1,10112082,0.6,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.0931287710000106
H1,WikiText-103 test OOD,4,12,5,2,10212082,0.43333333333333335,2.3,1.3,3.2,31.25,10.0,1.0,0.1045719249996182
H1,WikiText-103 test OOD,4,12,5,3,10312082,0.5185185185185185,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09493555300014123
H1,WikiText-103 test OOD,4,13,6,0,10013082,0.3125,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.11661006800022733
H1,WikiText-103 test OOD,4,13,6,1,10113082,0.5185185185185185,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.0963035429995216
H1,WikiText-103 test OOD,4,13,6,2,10213082,0.2857142857142857,1.75,0.8333333333333334,2.6666666666666665,37.5,12.0,0.9166666666666666,0.12500120899949252
H1,WikiText-103 test OOD,4,13,6,3,10313082,0.6666666666666666,3.0,2.0,4.0,25.0,8.0,1.0,0.084553675999814
H1,WikiText-103 test OOD,4,14,6,0,10014082,0.6,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09333927000079711
H1,WikiText-103 test OOD,4,14,6,1,10114082,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11358743799974036
H1,WikiText-103 test OOD,4,14,6,2,10214082,0.6666666666666666,3.0,2.0,4.0,25.0,8.0,1.0,0.08540158699997846
H1,WikiText-103 test OOD,4,14,6,3,10314082,0.6666666666666666,3.0,2.0,4.0,25.0,8.0,1.0,0.08490547400015203
H1,WikiText-103 test OOD,4,15,6,0,10015082,0.4482758620689655,2.3,1.3,3.2,31.25,10.0,1.0,0.10409318999973038
H1,WikiText-103 test OOD,4,15,6,1,10115082,0.625,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09314116899986402
H1,WikiText-103 test OOD,4,15,6,2,10215082,0.48148148148148145,2.3,1.3,3.2,31.25,10.0,1.0,0.10321847099930892
H1,WikiText-103 test OOD,4,15,6,3,10315082,0.36666666666666664,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11292092299936485
H1,WikiText-103 test OOD,4,16,7,0,10016082,0.41379310344827586,2.2,1.2,3.2,31.25,10.0,1.0,0.10428904499985947
H1,WikiText-103 test OOD,4,16,7,1,10116082,0.48148148148148145,2.3,1.3,3.2,31.25,10.0,1.0,0.10275982399980421
H1,WikiText-103 test OOD,4,16,7,2,10216082,0.48148148148148145,2.3,1.3,3.2,31.25,10.0,1.0,0.10271887300041271
H1,WikiText-103 test OOD,4,16,7,3,10316082,0.48148148148148145,2.3,1.3,3.2,31.25,10.0,1.0,0.10279057000025205
