model,domain,gamma,prompt_index,cluster_id,trial_index,position,drafted_rounds,reached_rounds,accepted_tokens
H1,TinyStories validation,4,125,125,3,1,8.0,8.0,8.0
H1,TinyStories validation,4,125,125,3,2,7.0,7.0,6.0
H1,TinyStories validation,4,125,125,3,3,7.0,6.0,6.0
H1,TinyStories validation,4,125,125,3,4,7.0,6.0,5.0
H1,TinyStories validation,4,126,126,0,1,10.0,10.0,9.0
H1,TinyStories validation,4,126,126,0,2,10.0,9.0,9.0
H1,TinyStories validation,4,126,126,0,3,10.0,9.0,3.0
H1,TinyStories validation,4,126,126,0,4,9.0,2.0,2.0
H1,TinyStories validation,4,126,126,1,1,10.0,10.0,10.0
H1,TinyStories validation,4,126,126,1,2,10.0,10.0,6.0
H1,TinyStories validation,4,126,126,1,3,10.0,6.0,4.0
H1,TinyStories validation,4,126,126,1,4,10.0,4.0,2.0
H1,TinyStories validation,4,126,126,2,1,9.0,9.0,9.0
H1,TinyStories validation,4,126,126,2,2,9.0,9.0,8.0
H1,TinyStories validation,4,126,126,2,3,8.0,7.0,5.0
H1,TinyStories validation,4,126,126,2,4,8.0,5.0,2.0
H1,TinyStories validation,4,126,126,3,1,9.0,9.0,9.0
H1,TinyStories validation,4,126,126,3,2,9.0,9.0,6.0
H1,TinyStories validation,4,126,126,3,3,9.0,6.0,4.0
H1,TinyStories validation,4,126,126,3,4,9.0,4.0,4.0
H1,TinyStories validation,4,127,127,0,1,9.0,9.0,9.0
H1,TinyStories validation,4,127,127,0,2,9.0,9.0,8.0
H1,TinyStories validation,4,127,127,0,3,9.0,8.0,3.0
H1,TinyStories validation,4,127,127,0,4,9.0,3.0,3.0
H1,TinyStories validation,4,127,127,1,1,9.0,9.0,9.0
H1,TinyStories validation,4,127,127,1,2,9.0,9.0,7.0
H1,TinyStories validation,4,127,127,1,3,8.0,7.0,4.0
H1,TinyStories validation,4,127,127,1,4,8.0,4.0,3.0
H1,TinyStories validation,4,127,127,2,1,9.0,9.0,9.0
H1,TinyStories validation,4,127,127,2,2,9.0,9.0,9.0
H1,TinyStories validation,4,127,127,2,3,9.0,9.0,4.0
H1,TinyStories validation,4,127,127,2,4,8.0,3.0,2.0
H1,TinyStories validation,4,127,127,3,1,9.0,9.0,9.0
H1,TinyStories validation,4,127,127,3,2,8.0,8.0,6.0
H1,TinyStories validation,4,127,127,3,3,8.0,6.0,5.0
H1,TinyStories validation,4,127,127,3,4,7.0,5.0,4.0
H1,TinyStories validation,8,0,0,0,1,12.0,12.0,12.0
H1,TinyStories validation,8,0,0,0,2,12.0,12.0,5.0
H1,TinyStories validation,8,0,0,0,3,12.0,5.0,2.0
H1,TinyStories validation,8,0,0,0,4,11.0,1.0,1.0
H1,TinyStories validation,8,0,0,0,5,11.0,1.0,1.0
H1,TinyStories validation,8,0,0,0,6,11.0,1.0,0.0
H1,TinyStories validation,8,0,0,0,7,10.0,0.0,0.0
H1,TinyStories validation,8,0,0,0,8,10.0,0.0,0.0
H1,TinyStories validation,8,0,0,1,1,8.0,8.0,8.0
H1,TinyStories validation,8,0,0,1,2,8.0,8.0,7.0
H1,TinyStories validation,8,0,0,1,3,8.0,7.0,5.0
H1,TinyStories validation,8,0,0,1,4,8.0,5.0,3.0
H1,TinyStories validation,8,0,0,1,5,8.0,3.0,1.0
H1,TinyStories validation,8,0,0,1,6,7.0,1.0,0.0
H1,TinyStories validation,8,0,0,1,7,7.0,0.0,0.0
H1,TinyStories validation,8,0,0,1,8,6.0,0.0,0.0
H1,TinyStories validation,8,0,0,2,1,8.0,8.0,8.0
H1,TinyStories validation,8,0,0,2,2,8.0,8.0,6.0
H1,TinyStories validation,8,0,0,2,3,7.0,5.0,5.0
H1,TinyStories validation,8,0,0,2,4,7.0,5.0,4.0
H1,TinyStories validation,8,0,0,2,5,7.0,4.0,1.0
H1,TinyStories validation,8,0,0,2,6,7.0,1.0,1.0
H1,TinyStories validation,8,0,0,2,7,7.0,1.0,0.0
H1,TinyStories validation,8,0,0,2,8,6.0,0.0,0.0
H1,TinyStories validation,8,0,0,3,1,9.0,9.0,9.0
H1,TinyStories validation,8,0,0,3,2,8.0,8.0,4.0
H1,TinyStories validation,8,0,0,3,3,8.0,4.0,4.0
H1,TinyStories validation,8,0,0,3,4,7.0,4.0,4.0
H1,TinyStories validation,8,0,0,3,5,7.0,4.0,2.0
H1,TinyStories validation,8,0,0,3,6,6.0,2.0,1.0
H1,TinyStories validation,8,0,0,3,7,6.0,1.0,0.0
H1,TinyStories validation,8,0,0,3,8,6.0,0.0,0.0
H1,TinyStories validation,8,1,1,0,1,9.0,9.0,9.0
H1,TinyStories validation,8,1,1,0,2,9.0,9.0,8.0
H1,TinyStories validation,8,1,1,0,3,9.0,8.0,5.0
H1,TinyStories validation,8,1,1,0,4,8.0,4.0,2.0
H1,TinyStories validation,8,1,1,0,5,8.0,2.0,0.0
H1,TinyStories validation,8,1,1,0,6,8.0,0.0,0.0
H1,TinyStories validation,8,1,1,0,7,7.0,0.0,0.0
H1,TinyStories validation,8,1,1,0,8,7.0,0.0,0.0
H1,TinyStories validation,8,1,1,1,1,8.0,8.0,8.0
H1,TinyStories validation,8,1,1,1,2,8.0,8.0,6.0
H1,TinyStories validation,8,1,1,1,3,7.0,5.0,3.0
H1,TinyStories validation,8,1,1,1,4,7.0,3.0,3.0
H1,TinyStories validation,8,1,1,1,5,7.0,3.0,2.0
H1,TinyStories validation,8,1,1,1,6,6.0,2.0,2.0
H1,TinyStories validation,8,1,1,1,7,6.0,2.0,1.0
H1,TinyStories validation,8,1,1,1,8,6.0,1.0,0.0
H1,TinyStories validation,8,1,1,2,1,11.0,11.0,11.0
H1,TinyStories validation,8,1,1,2,2,11.0,11.0,7.0
H1,TinyStories validation,8,1,1,2,3,10.0,6.0,2.0
H1,TinyStories validation,8,1,1,2,4,10.0,2.0,1.0
H1,TinyStories validation,8,1,1,2,5,10.0,1.0,1.0
H1,TinyStories validation,8,1,1,2,6,10.0,1.0,0.0
H1,TinyStories validation,8,1,1,2,7,9.0,0.0,0.0
H1,TinyStories validation,8,1,1,2,8,9.0,0.0,0.0
H1,TinyStories validation,8,1,1,3,1,9.0,9.0,9.0
H1,TinyStories validation,8,1,1,3,2,9.0,9.0,6.0
H1,TinyStories validation,8,1,1,3,3,8.0,5.0,3.0
H1,TinyStories validation,8,1,1,3,4,8.0,3.0,2.0
H1,TinyStories validation,8,1,1,3,5,7.0,2.0,1.0
H1,TinyStories validation,8,1,1,3,6,7.0,1.0,1.0
H1,TinyStories validation,8,1,1,3,7,7.0,1.0,1.0
H1,TinyStories validation,8,1,1,3,8,7.0,1.0,1.0
H1,TinyStories validation,8,2,2,0,1,9.0,9.0,8.0
H1,TinyStories validation,8,2,2,0,2,9.0,8.0,7.0
H1,TinyStories validation,8,2,2,0,3,8.0,6.0,5.0
H1,TinyStories validation,8,2,2,0,4,8.0,5.0,3.0
H1,TinyStories validation,8,2,2,0,5,8.0,3.0,1.0
H1,TinyStories validation,8,2,2,0,6,8.0,1.0,0.0
H1,TinyStories validation,8,2,2,0,7,7.0,0.0,0.0
H1,TinyStories validation,8,2,2,0,8,7.0,0.0,0.0
H1,TinyStories validation,8,2,2,1,1,9.0,9.0,9.0
H1,TinyStories validation,8,2,2,1,2,8.0,8.0,6.0
H1,TinyStories validation,8,2,2,1,3,8.0,6.0,4.0
H1,TinyStories validation,8,2,2,1,4,8.0,4.0,2.0
H1,TinyStories validation,8,2,2,1,5,8.0,2.0,2.0
H1,TinyStories validation,8,2,2,1,6,8.0,2.0,1.0
H1,TinyStories validation,8,2,2,1,7,8.0,1.0,0.0
H1,TinyStories validation,8,2,2,1,8,8.0,0.0,0.0
H1,TinyStories validation,8,2,2,2,1,8.0,8.0,8.0
H1,TinyStories validation,8,2,2,2,2,8.0,8.0,8.0
H1,TinyStories validation,8,2,2,2,3,8.0,8.0,6.0
H1,TinyStories validation,8,2,2,2,4,7.0,5.0,3.0
H1,TinyStories validation,8,2,2,2,5,7.0,3.0,0.0
H1,TinyStories validation,8,2,2,2,6,7.0,0.0,0.0
H1,TinyStories validation,8,2,2,2,7,7.0,0.0,0.0
H1,TinyStories validation,8,2,2,2,8,6.0,0.0,0.0
H1,TinyStories validation,8,2,2,3,1,12.0,12.0,12.0
H1,TinyStories validation,8,2,2,3,2,12.0,12.0,7.0
H1,TinyStories validation,8,2,2,3,3,12.0,7.0,2.0
H1,TinyStories validation,8,2,2,3,4,11.0,1.0,0.0
H1,TinyStories validation,8,2,2,3,5,11.0,0.0,0.0
H1,TinyStories validation,8,2,2,3,6,11.0,0.0,0.0
H1,TinyStories validation,8,2,2,3,7,11.0,0.0,0.0
H1,TinyStories validation,8,2,2,3,8,10.0,0.0,0.0
H1,TinyStories validation,8,3,3,0,1,10.0,10.0,10.0
H1,TinyStories validation,8,3,3,0,2,10.0,10.0,7.0
H1,TinyStories validation,8,3,3,0,3,10.0,7.0,3.0
H1,TinyStories validation,8,3,3,0,4,10.0,3.0,2.0
H1,TinyStories validation,8,3,3,0,5,9.0,1.0,1.0
H1,TinyStories validation,8,3,3,0,6,9.0,1.0,0.0
H1,TinyStories validation,8,3,3,0,7,8.0,0.0,0.0
H1,TinyStories validation,8,3,3,0,8,8.0,0.0,0.0
H1,TinyStories validation,8,3,3,1,1,8.0,8.0,8.0
H1,TinyStories validation,8,3,3,1,2,8.0,8.0,8.0
H1,TinyStories validation,8,3,3,1,3,7.0,7.0,5.0
H1,TinyStories validation,8,3,3,1,4,7.0,5.0,4.0
H1,TinyStories validation,8,3,3,1,5,7.0,4.0,0.0
H1,TinyStories validation,8,3,3,1,6,7.0,0.0,0.0
H1,TinyStories validation,8,3,3,1,7,7.0,0.0,0.0
H1,TinyStories validation,8,3,3,1,8,6.0,0.0,0.0
H1,TinyStories validation,8,3,3,2,1,10.0,10.0,10.0
H1,TinyStories validation,8,3,3,2,2,9.0,9.0,7.0
H1,TinyStories validation,8,3,3,2,3,9.0,7.0,4.0
H1,TinyStories validation,8,3,3,2,4,9.0,4.0,1.0
H1,TinyStories validation,8,3,3,2,5,8.0,1.0,1.0
H1,TinyStories validation,8,3,3,2,6,8.0,1.0,0.0
H1,TinyStories validation,8,3,3,2,7,8.0,0.0,0.0
H1,TinyStories validation,8,3,3,2,8,7.0,0.0,0.0
H1,TinyStories validation,8,3,3,3,1,10.0,10.0,10.0
H1,TinyStories validation,8,3,3,3,2,10.0,10.0,7.0
H1,TinyStories validation,8,3,3,3,3,9.0,6.0,4.0
H1,TinyStories validation,8,3,3,3,4,9.0,4.0,2.0
H1,TinyStories validation,8,3,3,3,5,8.0,2.0,0.0
H1,TinyStories validation,8,3,3,3,6,8.0,0.0,0.0
H1,TinyStories validation,8,3,3,3,7,8.0,0.0,0.0
H1,TinyStories validation,8,3,3,3,8,8.0,0.0,0.0
H1,TinyStories validation,8,4,4,0,1,9.0,9.0,8.0
H1,TinyStories validation,8,4,4,0,2,8.0,7.0,5.0
H1,TinyStories validation,8,4,4,0,3,8.0,5.0,4.0
H1,TinyStories validation,8,4,4,0,4,7.0,4.0,4.0
H1,TinyStories validation,8,4,4,0,5,7.0,4.0,1.0
H1,TinyStories validation,8,4,4,0,6,7.0,1.0,1.0
H1,TinyStories validation,8,4,4,0,7,6.0,1.0,1.0
H1,TinyStories validation,8,4,4,0,8,5.0,1.0,0.0
H1,TinyStories validation,8,4,4,1,1,10.0,10.0,10.0
H1,TinyStories validation,8,4,4,1,2,10.0,10.0,6.0
H1,TinyStories validation,8,4,4,1,3,10.0,6.0,4.0
H1,TinyStories validation,8,4,4,1,4,10.0,4.0,1.0
H1,TinyStories validation,8,4,4,1,5,10.0,1.0,1.0
H1,TinyStories validation,8,4,4,1,6,10.0,1.0,0.0
H1,TinyStories validation,8,4,4,1,7,9.0,0.0,0.0
H1,TinyStories validation,8,4,4,1,8,9.0,0.0,0.0
H1,TinyStories validation,8,4,4,2,1,9.0,9.0,9.0
H1,TinyStories validation,8,4,4,2,2,9.0,9.0,8.0
H1,TinyStories validation,8,4,4,2,3,9.0,8.0,3.0
H1,TinyStories validation,8,4,4,2,4,8.0,3.0,1.0
H1,TinyStories validation,8,4,4,2,5,8.0,1.0,1.0
H1,TinyStories validation,8,4,4,2,6,8.0,1.0,1.0
H1,TinyStories validation,8,4,4,2,7,8.0,1.0,0.0
H1,TinyStories validation,8,4,4,2,8,7.0,0.0,0.0
H1,TinyStories validation,8,4,4,3,1,8.0,8.0,8.0
H1,TinyStories validation,8,4,4,3,2,8.0,8.0,7.0
H1,TinyStories validation,8,4,4,3,3,8.0,7.0,4.0
H1,TinyStories validation,8,4,4,3,4,8.0,4.0,2.0
H1,TinyStories validation,8,4,4,3,5,8.0,2.0,1.0
H1,TinyStories validation,8,4,4,3,6,8.0,1.0,1.0
H1,TinyStories validation,8,4,4,3,7,8.0,1.0,1.0
H1,TinyStories validation,8,4,4,3,8,8.0,1.0,1.0
H1,TinyStories validation,8,5,5,0,1,10.0,10.0,10.0
H1,TinyStories validation,8,5,5,0,2,10.0,10.0,7.0
H1,TinyStories validation,8,5,5,0,3,10.0,7.0,4.0
H1,TinyStories validation,8,5,5,0,4,9.0,3.0,2.0
H1,TinyStories validation,8,5,5,0,5,9.0,2.0,0.0
H1,TinyStories validation,8,5,5,0,6,9.0,0.0,0.0
H1,TinyStories validation,8,5,5,0,7,8.0,0.0,0.0
H1,TinyStories validation,8,5,5,0,8,8.0,0.0,0.0
H1,TinyStories validation,8,5,5,1,1,8.0,8.0,8.0
H1,TinyStories validation,8,5,5,1,2,8.0,8.0,8.0
H1,TinyStories validation,8,5,5,1,3,8.0,8.0,6.0
H1,TinyStories validation,8,5,5,1,4,7.0,5.0,2.0
H1,TinyStories validation,8,5,5,1,5,7.0,2.0,1.0
H1,TinyStories validation,8,5,5,1,6,7.0,1.0,0.0
H1,TinyStories validation,8,5,5,1,7,6.0,0.0,0.0
H1,TinyStories validation,8,5,5,1,8,6.0,0.0,0.0
H1,TinyStories validation,8,5,5,2,1,8.0,8.0,8.0
H1,TinyStories validation,8,5,5,2,2,7.0,7.0,6.0
H1,TinyStories validation,8,5,5,2,3,7.0,6.0,4.0
H1,TinyStories validation,8,5,5,2,4,7.0,4.0,4.0
H1,TinyStories validation,8,5,5,2,5,7.0,4.0,2.0
H1,TinyStories validation,8,5,5,2,6,7.0,2.0,1.0
H1,TinyStories validation,8,5,5,2,7,7.0,1.0,0.0
H1,TinyStories validation,8,5,5,2,8,7.0,0.0,0.0
H1,TinyStories validation,8,5,5,3,1,10.0,10.0,10.0
H1,TinyStories validation,8,5,5,3,2,9.0,9.0,7.0
H1,TinyStories validation,8,5,5,3,3,9.0,7.0,3.0
H1,TinyStories validation,8,5,5,3,4,9.0,3.0,2.0
H1,TinyStories validation,8,5,5,3,5,8.0,2.0,1.0
H1,TinyStories validation,8,5,5,3,6,8.0,1.0,0.0
H1,TinyStories validation,8,5,5,3,7,8.0,0.0,0.0
H1,TinyStories validation,8,5,5,3,8,7.0,0.0,0.0
H1,TinyStories validation,8,6,6,0,1,10.0,10.0,10.0
H1,TinyStories validation,8,6,6,0,2,9.0,9.0,5.0
H1,TinyStories validation,8,6,6,0,3,9.0,5.0,3.0
H1,TinyStories validation,8,6,6,0,4,8.0,3.0,2.0
H1,TinyStories validation,8,6,6,0,5,8.0,2.0,1.0
H1,TinyStories validation,8,6,6,0,6,8.0,1.0,1.0
H1,TinyStories validation,8,6,6,0,7,8.0,1.0,1.0
H1,TinyStories validation,8,6,6,0,8,8.0,1.0,0.0
H1,TinyStories validation,8,6,6,1,1,7.0,7.0,7.0
H1,TinyStories validation,8,6,6,1,2,7.0,7.0,6.0
H1,TinyStories validation,8,6,6,1,3,6.0,6.0,4.0
H1,TinyStories validation,8,6,6,1,4,6.0,4.0,2.0
H1,TinyStories validation,8,6,6,1,5,6.0,2.0,2.0
H1,TinyStories validation,8,6,6,1,6,6.0,2.0,2.0
H1,TinyStories validation,8,6,6,1,7,5.0,2.0,1.0
H1,TinyStories validation,8,6,6,1,8,5.0,1.0,1.0
H1,TinyStories validation,8,6,6,2,1,9.0,9.0,9.0
H1,TinyStories validation,8,6,6,2,2,9.0,9.0,7.0
H1,TinyStories validation,8,6,6,2,3,8.0,6.0,4.0
H1,TinyStories validation,8,6,6,2,4,8.0,4.0,3.0
H1,TinyStories validation,8,6,6,2,5,8.0,3.0,1.0
H1,TinyStories validation,8,6,6,2,6,8.0,1.0,0.0
H1,TinyStories validation,8,6,6,2,7,8.0,0.0,0.0
H1,TinyStories validation,8,6,6,2,8,7.0,0.0,0.0
H1,TinyStories validation,8,6,6,3,1,10.0,10.0,10.0
H1,TinyStories validation,8,6,6,3,2,10.0,10.0,8.0
H1,TinyStories validation,8,6,6,3,3,9.0,7.0,3.0
H1,TinyStories validation,8,6,6,3,4,9.0,3.0,1.0
H1,TinyStories validation,8,6,6,3,5,9.0,1.0,1.0
H1,TinyStories validation,8,6,6,3,6,9.0,1.0,0.0
H1,TinyStories validation,8,6,6,3,7,9.0,0.0,0.0
H1,TinyStories validation,8,6,6,3,8,9.0,0.0,0.0
H1,TinyStories validation,8,7,7,0,1,9.0,9.0,9.0
H1,TinyStories validation,8,7,7,0,2,8.0,8.0,5.0
H1,TinyStories validation,8,7,7,0,3,8.0,5.0,4.0
H1,TinyStories validation,8,7,7,0,4,8.0,4.0,3.0
H1,TinyStories validation,8,7,7,0,5,8.0,3.0,1.0
H1,TinyStories validation,8,7,7,0,6,8.0,1.0,1.0
H1,TinyStories validation,8,7,7,0,7,8.0,1.0,1.0
H1,TinyStories validation,8,7,7,0,8,8.0,1.0,0.0
H1,TinyStories validation,8,7,7,1,1,9.0,9.0,9.0
H1,TinyStories validation,8,7,7,1,2,8.0,8.0,7.0
H1,TinyStories validation,8,7,7,1,3,8.0,7.0,3.0
H1,TinyStories validation,8,7,7,1,4,7.0,3.0,3.0
H1,TinyStories validation,8,7,7,1,5,7.0,3.0,1.0
H1,TinyStories validation,8,7,7,1,6,7.0,1.0,1.0
H1,TinyStories validation,8,7,7,1,7,7.0,1.0,0.0
H1,TinyStories validation,8,7,7,1,8,7.0,0.0,0.0
H1,TinyStories validation,8,7,7,2,1,8.0,8.0,8.0
H1,TinyStories validation,8,7,7,2,2,8.0,8.0,7.0
H1,TinyStories validation,8,7,7,2,3,8.0,7.0,5.0
H1,TinyStories validation,8,7,7,2,4,7.0,4.0,2.0
H1,TinyStories validation,8,7,7,2,5,7.0,2.0,2.0
H1,TinyStories validation,8,7,7,2,6,7.0,2.0,1.0
H1,TinyStories validation,8,7,7,2,7,7.0,1.0,0.0
H1,TinyStories validation,8,7,7,2,8,7.0,0.0,0.0
H1,TinyStories validation,8,7,7,3,1,10.0,10.0,10.0
H1,TinyStories validation,8,7,7,3,2,10.0,10.0,6.0
H1,TinyStories validation,8,7,7,3,3,9.0,5.0,4.0
H1,TinyStories validation,8,7,7,3,4,9.0,4.0,3.0
H1,TinyStories validation,8,7,7,3,5,9.0,3.0,0.0
H1,TinyStories validation,8,7,7,3,6,9.0,0.0,0.0
H1,TinyStories validation,8,7,7,3,7,9.0,0.0,0.0
H1,TinyStories validation,8,7,7,3,8,8.0,0.0,0.0
H1,TinyStories validation,8,8,8,0,1,7.0,7.0,7.0
H1,TinyStories validation,8,8,8,0,2,7.0,7.0,6.0
H1,TinyStories validation,8,8,8,0,3,7.0,6.0,4.0
H1,TinyStories validation,8,8,8,0,4,6.0,3.0,2.0
H1,TinyStories validation,8,8,8,0,5,6.0,2.0,2.0
H1,TinyStories validation,8,8,8,0,6,5.0,2.0,2.0
H1,TinyStories validation,8,8,8,0,7,5.0,2.0,2.0
H1,TinyStories validation,8,8,8,0,8,5.0,2.0,1.0
H1,TinyStories validation,8,8,8,1,1,9.0,9.0,9.0
H1,TinyStories validation,8,8,8,1,2,9.0,9.0,4.0
H1,TinyStories validation,8,8,8,1,3,9.0,4.0,3.0
H1,TinyStories validation,8,8,8,1,4,8.0,2.0,2.0
H1,TinyStories validation,8,8,8,1,5,8.0,2.0,2.0
H1,TinyStories validation,8,8,8,1,6,8.0,2.0,2.0
H1,TinyStories validation,8,8,8,1,7,8.0,2.0,2.0
H1,TinyStories validation,8,8,8,1,8,8.0,2.0,0.0
H1,TinyStories validation,8,8,8,2,1,9.0,9.0,9.0
H1,TinyStories validation,8,8,8,2,2,8.0,8.0,5.0
H1,TinyStories validation,8,8,8,2,3,8.0,5.0,5.0
H1,TinyStories validation,8,8,8,2,4,8.0,5.0,2.0
H1,TinyStories validation,8,8,8,2,5,8.0,2.0,2.0
H1,TinyStories validation,8,8,8,2,6,8.0,2.0,1.0
H1,TinyStories validation,8,8,8,2,7,8.0,1.0,0.0
H1,TinyStories validation,8,8,8,2,8,7.0,0.0,0.0
H1,TinyStories validation,8,8,8,3,1,5.0,5.0,5.0
H1,TinyStories validation,8,8,8,3,2,5.0,5.0,5.0
H1,TinyStories validation,8,8,8,3,3,5.0,5.0,5.0
H1,TinyStories validation,8,8,8,3,4,5.0,5.0,4.0
H1,TinyStories validation,8,8,8,3,5,5.0,4.0,3.0
H1,TinyStories validation,8,8,8,3,6,4.0,2.0,2.0
H1,TinyStories validation,8,8,8,3,7,4.0,2.0,2.0
H1,TinyStories validation,8,8,8,3,8,4.0,2.0,2.0
H1,TinyStories validation,8,9,9,0,1,7.0,7.0,7.0
H1,TinyStories validation,8,9,9,0,2,6.0,6.0,5.0
H1,TinyStories validation,8,9,9,0,3,6.0,5.0,5.0
H1,TinyStories validation,8,9,9,0,4,6.0,5.0,4.0
H1,TinyStories validation,8,9,9,0,5,6.0,4.0,2.0
H1,TinyStories validation,8,9,9,0,6,6.0,2.0,2.0
H1,TinyStories validation,8,9,9,0,7,5.0,2.0,1.0
H1,TinyStories validation,8,9,9,0,8,5.0,1.0,0.0
H1,TinyStories validation,8,9,9,1,1,7.0,7.0,7.0
H1,TinyStories validation,8,9,9,1,2,7.0,7.0,7.0
H1,TinyStories validation,8,9,9,1,3,7.0,7.0,5.0
H1,TinyStories validation,8,9,9,1,4,6.0,5.0,4.0
H1,TinyStories validation,8,9,9,1,5,6.0,4.0,2.0
H1,TinyStories validation,8,9,9,1,6,6.0,2.0,0.0
H1,TinyStories validation,8,9,9,1,7,6.0,0.0,0.0
H1,TinyStories validation,8,9,9,1,8,6.0,0.0,0.0
H1,TinyStories validation,8,9,9,2,1,8.0,8.0,8.0
H1,TinyStories validation,8,9,9,2,2,8.0,8.0,8.0
H1,TinyStories validation,8,9,9,2,3,7.0,7.0,5.0
H1,TinyStories validation,8,9,9,2,4,7.0,5.0,3.0
H1,TinyStories validation,8,9,9,2,5,7.0,3.0,1.0
H1,TinyStories validation,8,9,9,2,6,7.0,1.0,0.0
H1,TinyStories validation,8,9,9,2,7,7.0,0.0,0.0
H1,TinyStories validation,8,9,9,2,8,6.0,0.0,0.0
H1,TinyStories validation,8,9,9,3,1,7.0,7.0,7.0
H1,TinyStories validation,8,9,9,3,2,6.0,6.0,6.0
H1,TinyStories validation,8,9,9,3,3,6.0,6.0,4.0
H1,TinyStories validation,8,9,9,3,4,6.0,4.0,3.0
H1,TinyStories validation,8,9,9,3,5,6.0,3.0,2.0
H1,TinyStories validation,8,9,9,3,6,6.0,2.0,2.0
H1,TinyStories validation,8,9,9,3,7,6.0,2.0,1.0
H1,TinyStories validation,8,9,9,3,8,6.0,1.0,1.0
H1,TinyStories validation,8,10,10,0,1,7.0,7.0,7.0
H1,TinyStories validation,8,10,10,0,2,7.0,7.0,6.0
H1,TinyStories validation,8,10,10,0,3,7.0,6.0,4.0
H1,TinyStories validation,8,10,10,0,4,6.0,4.0,3.0
H1,TinyStories validation,8,10,10,0,5,6.0,3.0,2.0
H1,TinyStories validation,8,10,10,0,6,6.0,2.0,2.0
H1,TinyStories validation,8,10,10,0,7,6.0,2.0,1.0
H1,TinyStories validation,8,10,10,0,8,5.0,1.0,0.0
H1,TinyStories validation,8,10,10,1,1,9.0,9.0,9.0
H1,TinyStories validation,8,10,10,1,2,8.0,8.0,6.0
H1,TinyStories validation,8,10,10,1,3,8.0,6.0,6.0
H1,TinyStories validation,8,10,10,1,4,8.0,6.0,2.0
H1,TinyStories validation,8,10,10,1,5,8.0,2.0,1.0
H1,TinyStories validation,8,10,10,1,6,8.0,1.0,0.0
H1,TinyStories validation,8,10,10,1,7,7.0,0.0,0.0
H1,TinyStories validation,8,10,10,1,8,7.0,0.0,0.0
H1,TinyStories validation,8,10,10,2,1,9.0,9.0,9.0
H1,TinyStories validation,8,10,10,2,2,9.0,9.0,7.0
H1,TinyStories validation,8,10,10,2,3,9.0,7.0,5.0
H1,TinyStories validation,8,10,10,2,4,9.0,5.0,2.0
H1,TinyStories validation,8,10,10,2,5,9.0,2.0,1.0
H1,TinyStories validation,8,10,10,2,6,8.0,0.0,0.0
H1,TinyStories validation,8,10,10,2,7,8.0,0.0,0.0
H1,TinyStories validation,8,10,10,2,8,8.0,0.0,0.0
H1,TinyStories validation,8,10,10,3,1,8.0,8.0,8.0
H1,TinyStories validation,8,10,10,3,2,7.0,7.0,4.0
H1,TinyStories validation,8,10,10,3,3,7.0,4.0,4.0
H1,TinyStories validation,8,10,10,3,4,7.0,4.0,4.0
H1,TinyStories validation,8,10,10,3,5,7.0,4.0,2.0
H1,TinyStories validation,8,10,10,3,6,7.0,2.0,1.0
H1,TinyStories validation,8,10,10,3,7,7.0,1.0,1.0
H1,TinyStories validation,8,10,10,3,8,7.0,1.0,1.0
H1,TinyStories validation,8,11,11,0,1,7.0,7.0,7.0
H1,TinyStories validation,8,11,11,0,2,7.0,7.0,6.0
H1,TinyStories validation,8,11,11,0,3,6.0,5.0,5.0
H1,TinyStories validation,8,11,11,0,4,6.0,5.0,4.0
H1,TinyStories validation,8,11,11,0,5,6.0,4.0,1.0
H1,TinyStories validation,8,11,11,0,6,6.0,1.0,1.0
H1,TinyStories validation,8,11,11,0,7,6.0,1.0,1.0
H1,TinyStories validation,8,11,11,0,8,6.0,1.0,1.0
H1,TinyStories validation,8,11,11,1,1,6.0,6.0,6.0
H1,TinyStories validation,8,11,11,1,2,6.0,6.0,6.0
H1,TinyStories validation,8,11,11,1,3,6.0,6.0,4.0
H1,TinyStories validation,8,11,11,1,4,5.0,3.0,3.0
H1,TinyStories validation,8,11,11,1,5,5.0,3.0,2.0
H1,TinyStories validation,8,11,11,1,6,5.0,2.0,2.0
H1,TinyStories validation,8,11,11,1,7,4.0,2.0,2.0
H1,TinyStories validation,8,11,11,1,8,4.0,2.0,2.0
H1,TinyStories validation,8,11,11,2,1,6.0,6.0,6.0
H1,TinyStories validation,8,11,11,2,2,6.0,6.0,5.0
H1,TinyStories validation,8,11,11,2,3,6.0,5.0,5.0
H1,TinyStories validation,8,11,11,2,4,6.0,5.0,5.0
H1,TinyStories validation,8,11,11,2,5,5.0,4.0,3.0
H1,TinyStories validation,8,11,11,2,6,5.0,3.0,1.0
H1,TinyStories validation,8,11,11,2,7,5.0,1.0,1.0
H1,TinyStories validation,8,11,11,2,8,5.0,1.0,1.0
H1,TinyStories validation,8,11,11,3,1,6.0,6.0,6.0
H1,TinyStories validation,8,11,11,3,2,6.0,6.0,6.0
H1,TinyStories validation,8,11,11,3,3,6.0,6.0,5.0
H1,TinyStories validation,8,11,11,3,4,5.0,4.0,3.0
H1,TinyStories validation,8,11,11,3,5,5.0,3.0,3.0
H1,TinyStories validation,8,11,11,3,6,5.0,3.0,2.0
H1,TinyStories validation,8,11,11,3,7,5.0,2.0,2.0
H1,TinyStories validation,8,11,11,3,8,5.0,2.0,0.0
H1,TinyStories validation,8,12,12,0,1,8.0,8.0,8.0
H1,TinyStories validation,8,12,12,0,2,8.0,8.0,7.0
