domain,gamma,prompt_index,cluster_id,trial_index,trial_seed,acceptance_rate_pos2plus_H1,mean_accepted_prefix_H1,mean_accepted_beyond_first_H1,emitted_tokens_per_round_H1,rounds_per_100_tokens_H1,verification_rounds_H1,position_1_survival_H1,decode_seconds_H1,acceptance_rate_pos2plus_H8,mean_accepted_prefix_H8,mean_accepted_beyond_first_H8,emitted_tokens_per_round_H8,rounds_per_100_tokens_H8,verification_rounds_H8,position_1_survival_H8,decode_seconds_H8,accepted_prefix_improvement,accepted_beyond_first_improvement,acceptance_rate_improvement,emitted_tokens_improvement,verification_round_reduction
TinyStories validation,2,2,2,3,302062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11163683999984642,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11030685900004755,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,3,3,0,3062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11272270900008152,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12031953199948475,-0.21153846153846145,-0.21153846153846156,-0.2797202797202798,-0.20512820512820484,-3.125
TinyStories validation,2,3,3,1,103062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10989161099951161,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11122538000017812,-0.08333333333333326,-0.08333333333333337,-0.1515151515151516,0.0,0.0
TinyStories validation,2,3,3,2,203062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11216442400018423,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11025779700048588,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,3,3,3,303062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10260680900046282,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10957994999989751,-0.24242424242424243,-0.24242424242424243,-0.24242424242424243,-0.24242424242424265,-3.125
TinyStories validation,2,4,4,0,4062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.13156510000044364,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.100581542999862,0.15909090909090917,0.15909090909090906,0.15909090909090906,0.24242424242424265,3.125
TinyStories validation,2,4,4,1,104062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.14955161299985775,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11015547299939499,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,4,4,2,204062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.1374077769996802,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11907539399999223,-0.46153846153846145,-0.46153846153846156,-0.41666666666666663,-0.4475524475524475,-6.25
TinyStories validation,2,4,4,3,304062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.14773692099970503,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.11956809499952215,-0.28846153846153855,-0.28846153846153844,-0.28846153846153844,-0.20512820512820484,-3.125
TinyStories validation,2,5,5,0,5062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.16000353300023562,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11858725199999753,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,5,5,1,105062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.14175539299958473,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11095338799987076,-0.08333333333333326,-0.08333333333333337,-0.1515151515151516,0.0,0.0
TinyStories validation,2,5,5,2,205062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11329580799974792,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.1182762090002143,-0.21153846153846145,-0.21153846153846156,-0.23484848484848486,-0.20512820512820484,-3.125
TinyStories validation,2,5,5,3,305062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11018396500003291,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11292569899978844,-0.08333333333333326,-0.08333333333333337,-0.08333333333333337,0.0,0.0
TinyStories validation,2,6,6,0,6062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11009043200010638,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11073369099995034,0.08333333333333326,0.08333333333333337,0.1515151515151516,0.0,0.0
TinyStories validation,2,6,6,1,106062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10879510899940215,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10984474900033092,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,6,6,2,206062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10933508000016445,0.6666666666666666,1.5384615384615385,0.6153846153846154,2.4615384615384617,40.625,13.0,0.9230769230769231,0.11996832100066968,-0.21153846153846145,-0.13461538461538458,-0.1515151515151516,-0.20512820512820484,-3.125
TinyStories validation,2,6,6,3,306062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1093341200003124,0.5384615384615384,1.4615384615384615,0.5384615384615384,2.4615384615384617,40.625,13.0,0.9230769230769231,0.12046059299973422,-0.28846153846153855,-0.21153846153846156,-0.2797202797202798,-0.20512820512820484,-3.125
TinyStories validation,2,7,7,0,7062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10097632799988787,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1084697940004844,-0.25,-0.25,-0.18181818181818177,-0.24242424242424265,-3.125
TinyStories validation,2,7,7,1,107062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10145555400049489,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11864257200068096,-0.3706293706293706,-0.3706293706293706,-0.3257575757575757,-0.4475524475524475,-6.25
TinyStories validation,2,7,7,2,207062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11954194600002666,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.110783217000062,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.20512820512820484,3.125
TinyStories validation,2,7,7,3,307062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10095772099975875,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1098695279997628,-0.24242424242424243,-0.24242424242424243,-0.24242424242424243,-0.24242424242424265,-3.125
TinyStories validation,2,8,8,0,8062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10994470900004671,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11227124499964702,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,8,8,1,108062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11009126600038144,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10909394400005112,0.0,0.0,0.06818181818181823,0.0,0.0
TinyStories validation,2,8,8,2,208062,0.8333333333333334,1.75,0.8333333333333334,2.6666666666666665,37.5,12.0,0.9166666666666666,0.11056841500067094,0.5384615384615384,1.4615384615384615,0.5384615384615384,2.4615384615384617,40.625,13.0,0.9230769230769231,0.12031008299982204,-0.28846153846153855,-0.29487179487179493,-0.29487179487179493,-0.20512820512820484,-3.125
TinyStories validation,2,8,8,3,308062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1095911430002161,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11112750299980689,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,9,9,0,9062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10952238600020792,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10902960000021267,0.08333333333333326,0.08333333333333337,0.1515151515151516,0.0,0.0
TinyStories validation,2,9,9,1,109062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10906563699973049,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10965199099973688,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,9,9,2,209062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10893245000079332,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1098802809992776,0.0,0.0,-0.06818181818181823,0.0,0.0
TinyStories validation,2,9,9,3,309062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1097574129998975,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10914715899980365,0.08333333333333326,0.08333333333333337,0.1515151515151516,0.0,0.0
TinyStories validation,2,10,10,0,10062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10064683400014474,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10912809599994944,-0.15909090909090917,-0.15909090909090906,-0.09090909090909083,-0.24242424242424265,-3.125
TinyStories validation,2,10,10,1,110062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10923667899987777,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1132256459995915,-0.08333333333333326,-0.08333333333333337,-0.1515151515151516,0.0,0.0
TinyStories validation,2,10,10,2,210062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11032834200068464,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10838574199988216,0.0,0.0,0.06818181818181823,0.0,0.0
TinyStories validation,2,10,10,3,310062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10921973000040452,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10928675699960877,0.0,0.0,-0.06818181818181823,0.0,0.0
TinyStories validation,2,11,11,0,11062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10133277000022645,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11838326599990978,-0.46153846153846145,-0.46153846153846156,-0.41666666666666663,-0.4475524475524475,-6.25
TinyStories validation,2,11,11,1,111062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11088003899931209,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11974412300060067,-0.21153846153846145,-0.21153846153846156,-0.16666666666666663,-0.20512820512820484,-3.125
TinyStories validation,2,11,11,2,211062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11054366500047763,0.46153846153846156,1.3571428571428572,0.42857142857142855,2.2857142857142856,43.75,14.0,0.9285714285714286,0.12763250999978482,-0.3928571428571428,-0.32142857142857145,-0.35664335664335667,-0.38095238095238093,-6.25
TinyStories validation,2,11,11,3,311062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10889770900030271,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10880038300001615,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,12,12,0,12062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10060000599969499,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11102150999977312,-0.15909090909090917,-0.15909090909090906,-0.15909090909090906,-0.24242424242424265,-3.125
TinyStories validation,2,12,12,1,112062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10856180400060111,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10010773399972095,0.25,0.25,0.18181818181818177,0.24242424242424265,3.125
TinyStories validation,2,12,12,2,212062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10108814399973198,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11073088600005576,-0.15909090909090917,-0.15909090909090906,-0.09090909090909083,-0.24242424242424265,-3.125
TinyStories validation,2,12,12,3,312062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10986709199914912,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1098431359996539,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,13,13,0,13062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11877525799991417,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11890361299992946,0.0,0.0,0.044871794871794934,0.0,0.0
TinyStories validation,2,13,13,1,113062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.1015507530000832,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.11969903000044724,-0.4475524475524477,-0.4475524475524475,-0.4475524475524475,-0.4475524475524475,-6.25
TinyStories validation,2,13,13,2,213062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10988102800001798,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11152523300006578,-0.08333333333333326,-0.08333333333333337,-0.1515151515151516,0.0,0.0
TinyStories validation,2,13,13,3,313062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11072647199944186,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11000065699954575,0.08333333333333326,0.08333333333333337,0.08333333333333337,0.0,0.0
TinyStories validation,2,14,14,0,14062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10155365100035851,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11957683400032693,-0.3706293706293706,-0.3706293706293706,-0.3706293706293706,-0.4475524475524475,-6.25
TinyStories validation,2,14,14,1,114062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11146210100014287,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10974400599934597,0.08333333333333326,0.08333333333333337,0.08333333333333337,0.0,0.0
TinyStories validation,2,14,14,2,214062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11117243900025642,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1125914570002351,0.08333333333333326,0.08333333333333337,0.1515151515151516,0.0,0.0
TinyStories validation,2,14,14,3,314062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1099473290005335,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11885577300017758,-0.21153846153846145,-0.21153846153846156,-0.23484848484848486,-0.20512820512820484,-3.125
TinyStories validation,2,15,15,0,15062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11943995599995105,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11910345899923414,0.0,0.0,0.044871794871794934,0.0,0.0
TinyStories validation,2,15,15,1,115062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11923744199975772,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1126187560003018,0.1282051282051282,0.1282051282051282,0.08333333333333326,0.20512820512820484,3.125
TinyStories validation,2,15,15,2,215062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10156722600004287,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10125577500002692,-0.09090909090909083,-0.09090909090909094,-0.09090909090909094,0.0,0.0
TinyStories validation,2,15,15,3,315062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11019151199980115,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11009033400023327,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,16,16,0,16062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11877864699999918,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10847612199995638,0.21153846153846145,0.21153846153846156,0.23484848484848486,0.20512820512820484,3.125
TinyStories validation,2,16,16,1,116062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11092837499927555,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1088436059999367,0.08333333333333326,0.08333333333333337,0.1515151515151516,0.0,0.0
TinyStories validation,2,16,16,2,216062,0.5384615384615384,1.4615384615384615,0.5384615384615384,2.4615384615384617,40.625,13.0,0.9230769230769231,0.11942967000049975,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.1021268249996865,0.4475524475524477,0.3706293706293706,0.3706293706293706,0.4475524475524475,6.25
TinyStories validation,2,16,16,3,316062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1092336379997505,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11355443200045556,-0.08333333333333326,-0.08333333333333337,-0.1515151515151516,0.0,0.0
TinyStories validation,2,17,17,0,17062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10076702700007445,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11880476999976963,-0.3706293706293706,-0.3706293706293706,-0.3257575757575757,-0.4475524475524475,-6.25
TinyStories validation,2,17,17,1,117062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10993538500042632,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10853622799913865,0.0,0.0,0.06818181818181823,0.0,0.0
TinyStories validation,2,17,17,2,217062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10923944099977234,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10945943100068689,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,17,17,3,317062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11108818400043674,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11316639300002862,0.0,0.0,0.06818181818181823,0.0,0.0
TinyStories validation,2,18,18,0,18062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11171954899964476,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11176238400003058,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,18,18,1,118062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11959313900024426,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11988695499985624,0.0,0.0,-0.044871794871794934,0.0,0.0
TinyStories validation,2,18,18,2,218062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11139722100051586,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11288719999993191,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,18,18,3,318062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11366952400021546,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11214569799994933,-0.08333333333333326,-0.08333333333333337,-0.08333333333333337,0.0,0.0
TinyStories validation,2,19,19,0,19062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11142767500041373,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1108578959992883,-0.08333333333333326,-0.08333333333333337,-0.1515151515151516,0.0,0.0
TinyStories validation,2,19,19,1,119062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11095453400048427,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11763304099986271,-0.21153846153846145,-0.21153846153846156,-0.23484848484848486,-0.20512820512820484,-3.125
TinyStories validation,2,19,19,2,219062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11080297500029701,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10902192599951377,0.0,0.0,0.06818181818181823,0.0,0.0
TinyStories validation,2,19,19,3,319062,0.75,1.6666666666666667,0.75,2.6666666666666665,37.5,12.0,0.9166666666666666,0.11003939600050217,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10944365700015624,0.08333333333333326,0.0,0.06818181818181823,0.0,0.0
TinyStories validation,2,20,20,0,20062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11078022099991358,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11172263699972973,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,20,20,1,120062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11089337400062504,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12169868700038933,-0.1282051282051282,-0.1282051282051282,-0.08333333333333326,-0.20512820512820484,-3.125
TinyStories validation,2,20,20,2,220062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11033434700038924,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12238028599949757,-0.21153846153846145,-0.21153846153846156,-0.2797202797202798,-0.20512820512820484,-3.125
TinyStories validation,2,20,20,3,320062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10218157899998914,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11263481999958458,-0.24242424242424243,-0.24242424242424243,-0.24242424242424243,-0.24242424242424265,-3.125
TinyStories validation,2,21,21,0,21062,0.6153846153846154,1.5384615384615385,0.6153846153846154,2.4615384615384617,40.625,13.0,0.9230769230769231,0.12251675800052908,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11027593800008617,0.21153846153846145,0.13461538461538458,0.13461538461538458,0.20512820512820484,3.125
TinyStories validation,2,21,21,1,121062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11013594699943496,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11719769499995891,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,21,21,2,221062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10897994999959337,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.12004451600023458,-0.28846153846153855,-0.28846153846153844,-0.35664335664335667,-0.20512820512820484,-3.125
TinyStories validation,2,21,21,3,321062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1088412260005498,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10982366099960927,-0.08333333333333326,-0.08333333333333337,-0.1515151515151516,0.0,0.0
TinyStories validation,2,22,22,0,22062,0.8333333333333334,1.75,0.8333333333333334,2.6666666666666665,37.5,12.0,0.9166666666666666,0.10878566499923181,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11034470799950213,-0.08333333333333326,-0.16666666666666674,-0.16666666666666674,0.0,0.0
TinyStories validation,2,22,22,1,122062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1115395790002367,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10090470600061963,0.15909090909090917,0.15909090909090906,0.15909090909090906,0.24242424242424265,3.125
TinyStories validation,2,22,22,2,222062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11873306699999375,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10871769599998515,0.21153846153846145,0.21153846153846156,0.16666666666666663,0.20512820512820484,3.125
TinyStories validation,2,22,22,3,322062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10928990100001101,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10980074399958539,-0.08333333333333326,-0.08333333333333337,-0.1515151515151516,0.0,0.0
TinyStories validation,2,23,23,0,23062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1096004749997519,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10086979999960022,0.25,0.25,0.18181818181818177,0.24242424242424265,3.125
TinyStories validation,2,23,23,1,123062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11421006599994143,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11131538700010424,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,23,23,2,223062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11949337300029583,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10283759199955966,0.3706293706293706,0.3706293706293706,0.3257575757575757,0.4475524475524475,6.25
TinyStories validation,2,23,23,3,323062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11089258199990581,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10941265099972952,0.0,0.0,0.0,0.0,0.0
TinyStories validation,2,24,24,0,24062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11844738299987512,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11075803600033396,0.21153846153846145,0.21153846153846156,0.16666666666666663,0.20512820512820484,3.125
TinyStories validation,2,24,24,1,124062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10979134800072643,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11778164400038804,-0.21153846153846145,-0.21153846153846156,-0.23484848484848486,-0.20512820512820484,-3.125
